INFO 2023-08-09 03:18:54,512 autoreload Watching for file changes with StatReloader
DEBUG 2023-08-09 03:19:14,500 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\jaraco\context.py first seen with mtime 1689162641.1368635
DEBUG 2023-08-09 03:19:14,501 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1689162638.8047056
DEBUG 2023-08-09 03:19:14,501 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_subprocess.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,502 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1689162641.7904904
DEBUG 2023-08-09 03:19:14,503 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\_header_value_parser.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,503 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pytz\tzfile.py first seen with mtime 1689162641.1787512
DEBUG 2023-08-09 03:19:14,504 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\request.py first seen with mtime 1689162641.490777
DEBUG 2023-08-09 03:19:14,505 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_uuid.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:19:14,505 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1689162638.9213936
DEBUG 2023-08-09 03:19:14,506 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1689162640.5239923
DEBUG 2023-08-09 03:19:14,507 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1689162640.5534208
DEBUG 2023-08-09 03:19:14,507 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1689162640.518008
DEBUG 2023-08-09 03:19:14,508 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\_distutils_hack\__init__.py first seen with mtime 1689162638.1877713
DEBUG 2023-08-09 03:19:14,508 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\code.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,509 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1689162639.13981
DEBUG 2023-08-09 03:19:14,509 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1689162640.4252567
DEBUG 2023-08-09 03:19:14,510 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\parser.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,510 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1689162640.3973305
DEBUG 2023-08-09 03:19:14,511 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1689162640.299591
DEBUG 2023-08-09 03:19:14,511 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1689162640.2936072
DEBUG 2023-08-09 03:19:14,512 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1689162640.2796445
DEBUG 2023-08-09 03:19:14,512 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\codeop.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,513 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\widgets.py first seen with mtime 1689162640.5190055
DEBUG 2023-08-09 03:19:14,514 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1689162640.6112695
DEBUG 2023-08-09 03:19:14,515 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\_sqlite3.pyd first seen with mtime 1686085294.0
DEBUG 2023-08-09 03:19:14,515 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1689162640.2806416
DEBUG 2023-08-09 03:19:14,516 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1689162640.3025835
DEBUG 2023-08-09 03:19:14,517 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1689162640.555418
DEBUG 2023-08-09 03:19:14,517 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1689162640.2307754
DEBUG 2023-08-09 03:19:14,518 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pytz\lazy.py first seen with mtime 1689162641.1787512
DEBUG 2023-08-09 03:19:14,519 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1689162640.4581673
DEBUG 2023-08-09 03:19:14,519 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\_util.py first seen with mtime 1691124227.8667593
DEBUG 2023-08-09 03:19:14,520 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\_musllinux.py first seen with mtime 1689162641.1508262
DEBUG 2023-08-09 03:19:14,520 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1689162640.5993018
DEBUG 2023-08-09 03:19:14,521 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1689162638.9223917
DEBUG 2023-08-09 03:19:14,522 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_is_thread_alive.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:19:14,522 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\sqlite3\introspection.py first seen with mtime 1689162640.4053085
DEBUG 2023-08-09 03:19:14,523 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\tempfile.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,523 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1689162641.5805366
DEBUG 2023-08-09 03:19:14,524 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1689162639.046061
DEBUG 2023-08-09 03:19:14,524 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\textwrap.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,525 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1689162638.7368872
DEBUG 2023-08-09 03:19:14,525 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\DLLs\pyexpat.pyd first seen with mtime 1686085296.0
DEBUG 2023-08-09 03:19:14,526 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1689162640.2806416
DEBUG 2023-08-09 03:19:14,526 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\base_events.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,527 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1689162640.2766528
DEBUG 2023-08-09 03:19:14,527 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\_manylinux.py first seen with mtime 1689162641.1508262
DEBUG 2023-08-09 03:19:14,528 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\pickle.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,529 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1689162641.7934828
DEBUG 2023-08-09 03:19:14,530 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\shutil.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,530 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_xml.py first seen with mtime 1691124228.0134423
DEBUG 2023-08-09 03:19:14,531 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\asyncio\log.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,532 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\pydev_ipython\inputhook.py first seen with mtime 1691124228.1002095
DEBUG 2023-08-09 03:19:14,532 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\xml\parsers\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,533 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1689162640.3564398
DEBUG 2023-08-09 03:19:14,533 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1689162638.4887347
DEBUG 2023-08-09 03:19:14,534 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\nturl2path.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,534 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\wsgiref\handlers.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,534 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1689162640.2128234
DEBUG 2023-08-09 03:19:14,535 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1689162640.4621568
DEBUG 2023-08-09 03:19:14,535 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\schemas\inspectors.py first seen with mtime 1689162641.4977577
DEBUG 2023-08-09 03:19:14,536 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1689162638.9194
DEBUG 2023-08-09 03:19:14,536 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,537 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1689162641.7934828
DEBUG 2023-08-09 03:19:14,537 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\email\_policybase.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,538 autoreload File C:\Users\Alice\Desktop\djangogram\djangogram\__init__.py first seen with mtime 1688886625.6355329
DEBUG 2023-08-09 03:19:14,538 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1689162640.2068396
DEBUG 2023-08-09 03:19:14,539 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\io.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,539 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\forms\renderers.py first seen with mtime 1689162640.5010529
DEBUG 2023-08-09 03:19:14,540 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\urls\conf.py first seen with mtime 1689162640.575364
DEBUG 2023-08-09 03:19:14,541 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\conf\urls\static.py first seen with mtime 1689162638.4757698
DEBUG 2023-08-09 03:19:14,541 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\unittest\util.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,543 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1689162640.3145528
DEBUG 2023-08-09 03:19:14,544 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1689162640.389352
DEBUG 2023-08-09 03:19:14,544 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1689162640.4731276
DEBUG 2023-08-09 03:19:14,545 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py first seen with mtime 1689162641.151824
DEBUG 2023-08-09 03:19:14,545 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1689162638.920396
DEBUG 2023-08-09 03:19:14,546 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py first seen with mtime 1689162641.1508262
DEBUG 2023-08-09 03:19:14,546 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_custom_frames.py first seen with mtime 1691124227.9303524
DEBUG 2023-08-09 03:19:14,547 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py first seen with mtime 1691124227.883489
DEBUG 2023-08-09 03:19:14,548 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\instr.py first seen with mtime 1691124228.0822575
DEBUG 2023-08-09 03:19:14,548 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\signal.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,549 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\concurrent\futures\_base.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,549 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1689162640.2078376
DEBUG 2023-08-09 03:19:14,549 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1689162640.3654156
DEBUG 2023-08-09 03:19:14,550 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1689162640.5299757
DEBUG 2023-08-09 03:19:14,550 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\pkg_resources\__init__.py first seen with mtime 1689162641.1229005
DEBUG 2023-08-09 03:19:14,551 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\mimetypes.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,551 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1689162640.5289783
DEBUG 2023-08-09 03:19:14,552 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\wsgiref\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,552 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1689162640.3644178
DEBUG 2023-08-09 03:19:14,553 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\utils\encoders.py first seen with mtime 1689162641.5775445
DEBUG 2023-08-09 03:19:14,553 autoreload File C:\Users\Alice\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py first seen with mtime 1686085218.0
DEBUG 2023-08-09 03:19:14,554 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydev_bundle\_pydev_execfile.py first seen with mtime 1691124227.8678675
DEBUG 2023-08-09 03:19:14,554 autoreload File C:\Users\Alice\.vscode\extensions\ms-python.python-2023.14.0\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_bytecode_utils.py first seen with mtime 1691124227.914731
DEBUG 2023-08-09 03:19:14,555 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1689162638.4777641
DEBUG 2023-08-09 03:19:14,556 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1689162639.9512813
DEBUG 2023-08-09 03:19:14,557 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1689162640.475124
DEBUG 2023-08-09 03:19:14,557 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1689162640.619247
DEBUG 2023-08-09 03:19:14,558 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1689162641.486788
DEBUG 2023-08-09 03:19:14,558 autoreload File C:\Users\Alice\Desktop\djangogram\.venv\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1689162640.2816389
